kernel line : count latency dram_traffic smem_bk_conflicts smem_warp gmem_access_generated gmem_warp exposed_latency warp_divergence
aten.1.sm_86.ptx 4012 : 65536 589952 0 0 0 0 0 0 0 
aten.1.sm_86.ptx 4011 : 65536 2164160 0 2048 2048 0 0 0 0 
aten.1.sm_86.ptx 4010 : 65536 591360 0 0 0 0 0 0 0 
aten.1.sm_86.ptx 4009 : 65536 2884192 0 0 0 0 0 0 0 
aten.1.sm_86.ptx 4008 : 65536 591072 0 0 0 0 0 0 0 
aten.1.sm_86.ptx 4007 : 65536 2163168 0 2048 2048 0 0 0 0 
aten.1.sm_86.ptx 4006 : 65536 590816 0 0 0 0 0 0 0 
aten.1.sm_86.ptx 4005 : 65536 2163008 0 2048 2048 0 0 0 0 
aten.1.sm_86.ptx 4004 : 65536 590816 0 0 0 0 0 0 0 
aten.1.sm_86.ptx 4003 : 65536 2162880 0 2048 2048 0 0 0 0 
aten.1.sm_86.ptx 4002 : 65536 590816 0 0 0 0 0 0 0 
aten.1.sm_86.ptx 4001 : 65536 2162688 0 2048 2048 0 0 0 0 
aten.1.sm_86.ptx 4000 : 65536 591264 0 0 0 0 0 0 0 
aten.1.sm_86.ptx 3999 : 65536 2162752 0 2048 2048 0 0 0 0 
aten.1.sm_86.ptx 3998 : 65536 591136 0 0 0 0 0 0 0 
aten.1.sm_86.ptx 3997 : 65536 2162688 0 2048 2048 0 0 0 0 
aten.1.sm_86.ptx 3996 : 65536 591136 0 0 0 0 0 0 0 
aten.1.sm_86.ptx 3995 : 65536 2162688 0 2048 2048 0 0 0 0 
aten.1.sm_86.ptx 3994 : 65536 591136 0 0 0 0 0 0 0 
aten.1.sm_86.ptx 3993 : 65536 2162688 0 2048 2048 0 0 0 0 
aten.1.sm_86.ptx 3992 : 65536 591296 0 0 0 0 0 0 0 
aten.1.sm_86.ptx 3991 : 65536 2162688 0 2048 2048 0 0 0 0 
aten.1.sm_86.ptx 3990 : 65536 591296 0 0 0 0 0 0 0 
aten.1.sm_86.ptx 3989 : 65536 2162688 0 2048 2048 0 0 0 0 
aten.1.sm_86.ptx 3988 : 65536 591296 0 0 0 0 0 0 0 
aten.1.sm_86.ptx 3987 : 65536 2162688 0 2048 2048 0 0 0 0 
aten.1.sm_86.ptx 3986 : 65536 591296 0 0 0 0 0 0 0 
aten.1.sm_86.ptx 3985 : 65536 2162688 0 2048 2048 0 0 0 0 
aten.1.sm_86.ptx 3984 : 65536 591296 0 0 0 0 0 0 0 
aten.1.sm_86.ptx 3983 : 65536 2162688 0 2048 2048 0 0 0 0 
aten.1.sm_86.ptx 3982 : 65536 591296 0 0 0 0 0 0 0 
aten.1.sm_86.ptx 3981 : 65536 2162688 0 2048 2048 0 0 0 0 
aten.1.sm_86.ptx 3980 : 65536 591296 0 0 0 0 0 0 0 
aten.1.sm_86.ptx 3979 : 65536 2162688 0 2048 2048 0 0 0 0 
aten.1.sm_86.ptx 3978 : 65536 591296 0 0 0 0 0 0 0 
aten.1.sm_86.ptx 3977 : 65536 2162688 0 2048 2048 0 0 0 0 
aten.1.sm_86.ptx 3976 : 65536 591296 0 0 0 0 0 0 0 
aten.1.sm_86.ptx 3975 : 65536 2162752 0 2048 2048 0 0 0 0 
aten.1.sm_86.ptx 3974 : 65536 591296 0 0 0 0 0 0 0 
aten.1.sm_86.ptx 3973 : 65536 2162688 0 2048 2048 0 0 0 0 
aten.1.sm_86.ptx 3972 : 65536 591296 0 0 0 0 0 0 0 
aten.1.sm_86.ptx 3971 : 65536 2162688 0 2048 2048 0 0 0 0 
aten.1.sm_86.ptx 3970 : 65536 591296 0 0 0 0 0 0 0 
aten.1.sm_86.ptx 3969 : 65536 2162688 0 2048 2048 0 0 0 0 
aten.1.sm_86.ptx 3968 : 65536 591296 0 0 0 0 0 0 0 
aten.1.sm_86.ptx 3967 : 65536 2162816 0 2048 2048 0 0 0 0 
aten.1.sm_86.ptx 3966 : 65536 591296 0 0 0 0 0 0 0 
aten.1.sm_86.ptx 3965 : 65536 2162688 0 2048 2048 0 0 0 0 
aten.1.sm_86.ptx 3964 : 65536 591296 0 0 0 0 0 0 0 
aten.1.sm_86.ptx 3963 : 65536 2162720 0 2048 2048 0 0 0 0 
aten.1.sm_86.ptx 3962 : 65536 591296 0 0 0 0 0 0 0 
aten.1.sm_86.ptx 3961 : 65536 2162720 0 2048 2048 0 0 0 0 
aten.1.sm_86.ptx 3960 : 65536 591424 0 0 0 0 0 0 0 
aten.1.sm_86.ptx 3959 : 65536 2162688 0 2048 2048 0 0 0 0 
aten.1.sm_86.ptx 3958 : 65536 591424 0 0 0 0 0 0 0 
aten.1.sm_86.ptx 3957 : 65536 2163072 0 2048 2048 0 0 0 0 
aten.1.sm_86.ptx 3956 : 65536 591424 0 0 0 0 0 0 0 
aten.1.sm_86.ptx 3955 : 65536 2162784 0 2048 2048 0 0 0 0 
aten.1.sm_86.ptx 3954 : 65536 591296 0 0 0 0 0 0 0 
aten.1.sm_86.ptx 3953 : 65536 2162688 0 2048 2048 0 0 0 0 
aten.1.sm_86.ptx 3952 : 65536 591296 0 0 0 0 0 0 0 
aten.1.sm_86.ptx 3951 : 65536 2163328 0 2048 2048 0 0 0 0 
aten.1.sm_86.ptx 3950 : 65536 591360 0 0 0 0 0 0 0 
aten.1.sm_86.ptx 3949 : 65536 2162976 0 2048 2048 0 0 0 0 
aten.1.sm_86.ptx 3948 : 65536 591776 0 0 0 0 0 0 0 
aten.1.sm_86.ptx 3947 : 65536 2163552 0 2048 2048 0 0 0 0 
aten.1.sm_86.ptx 3946 : 65536 592608 0 0 0 0 0 0 0 
aten.1.sm_86.ptx 3945 : 65536 589952 0 0 0 0 0 0 0 
aten.1.sm_86.ptx 3944 : 65536 2164160 0 2048 2048 0 0 0 0 
aten.1.sm_86.ptx 3943 : 65536 589824 0 0 0 0 0 0 0 
aten.1.sm_86.ptx 3942 : 65536 2884192 0 0 0 0 0 0 0 
aten.1.sm_86.ptx 3941 : 65536 591072 0 0 0 0 0 0 0 
aten.1.sm_86.ptx 3940 : 65536 2162944 0 2048 2048 0 0 0 0 
aten.1.sm_86.ptx 3939 : 65536 590816 0 0 0 0 0 0 0 
